ID,TARGET
959,0.0457651852826
963,0.07327583892999999
971,0.112052117968
973,0.09748328194900001
981,0.126774743369
982,0.138217083152
990,0.196778162271
991,0.0778327628568
995,0.150687444437
997,0.14509705888
998,0.131830211836
1009,0.0664161313944
1014,0.251126118154
1018,0.11177765880200001
1024,0.279084398092
1037,0.215532169366
1039,0.107917414067
1042,0.133867677589
1046,0.274131447349
1050,0.07844868214860001
1052,0.09611629637399999
1054,0.18591923723200002
1056,0.167951960609
1057,0.164309103311
1062,0.120534849474
1064,0.17778770342099998
1069,0.08664453544960002
1078,0.0491665425801
1091,0.05623913084149999
1097,0.0978093249223
1112,0.112520028103
1113,0.114230530664
1117,0.126769533586
1122,0.18015482516800002
1123,0.215099672749
1124,0.0655269446667
1126,0.0780533310423
1128,0.0680683534787
1129,0.06933203929819999
1132,0.150034549464
1139,0.054471868402399995
1152,0.148048280395
1156,0.08736159235549999
1162,0.20346035026700002
1176,0.19904364217
1192,0.191009281912
1197,0.16684037737500002
2161,0.0809690269361
2165,0.0897781704421
2173,0.07902589518639999
2175,0.055272709338
2177,0.0654584244373
2179,0.043048620999
2186,0.0671052749241
2188,0.101602720713
2198,0.0800549602468
2199,0.06311747727099999
2205,0.081990282188
2207,0.122511390739
2208,0.0360805402044
2209,0.0821727373574
2215,0.191404543158
2226,0.038516511645
2231,0.194350927713
2235,0.08558440812339999
2241,0.103116215778
2259,0.127602627504
2262,0.116312941981
2265,0.06423930785330001
2269,0.145293627443
2273,0.0615869787189
2274,0.11670625227800001
2276,0.06689237682640001
2278,0.057507054205800004
2279,0.102536578898
2281,0.067240079992
2282,0.136057958758
2287,0.120562822961
2289,0.08329256824339999
2295,0.0641971140851
2299,0.0517750637624
2306,0.11920120934299999
2307,0.0810618313256
2324,0.0966303699237
2330,0.0897851427758
2348,0.07151467221539999
2349,0.14817318165100002
2356,0.0406063445679
2361,0.09117875818510002
2362,0.0918702484818
2363,0.0441298986656
2365,0.0495329618133
2369,0.18171222234
2370,0.04446991786619999
2373,0.05586579035019999
2381,0.106325045813
2395,0.06696929148780001
2399,0.10275745716
2405,0.0994759270598
2419,0.0739863260927
2429,0.0822578550445
2438,0.09719579810910002
2443,0.135296764825
3725,0.173189523467
3729,0.204227038345
3737,0.16486588656
3740,0.187842926647
3742,0.283117961082
3744,0.0958377955103
3750,0.17867947316100002
3751,0.0752894546822
3753,0.12641049140799998
3755,0.142157932714
3759,0.142003512381
3766,0.148286735704
3767,0.11799409956700001
3774,0.189267650561
3776,0.145394908406
3777,0.144726370685
3778,0.10660105524
3784,0.0987412440502
3796,0.127693952459
3801,0.164694174405
3806,0.09591145039610001
3813,0.19543831213100002
3819,0.165919135773
3834,0.132734107514
3837,0.0851729246972
3840,0.0925191932698
3844,0.211285513576
3848,0.0978274220317
3849,0.19858825890299997
3851,0.196094303057
3853,0.123463133451
3854,0.19294289864300002
3856,0.11684802740599999
3857,0.157612474864
3865,0.152651139883
3867,0.14613226626700002
3873,0.115744381765
3878,0.19109017717000001
3885,0.0641900906001
3886,0.115434315695
3900,0.22862419718199997
3904,0.15827143342299999
3911,0.16113504218900002
3912,0.126209129291
3932,0.0816771911498
3933,0.20731190953200002
3940,0.103429526886
3945,0.0700802893018
3946,0.149123803245
3947,0.126227078407
3950,0.0901620435499
3954,0.17525469868500002
3955,0.116503701285
3958,0.156032565039
3966,0.17139481517799998
3980,0.13189201825400002
3984,0.12492690667199999
3990,0.21995051561299997
3992,0.166339684967
4006,0.143255877508
4016,0.182082792884
4025,0.143405247698
4031,0.122231292437
4034,0.26913375381099996
4844,0.117180553205
4848,0.10401519132
4856,0.16589101375999998
4859,0.09110905690030001
4861,0.185561474208
4863,0.0790239230955
4869,0.04145381396219999
4870,0.010798102939599999
4872,0.24701011431400002
4874,0.111650201489
4878,0.04413897017249999
4885,0.107790048505
4886,0.07554035773510001
4893,0.042191581212800006
4895,0.0655012069763
4896,0.101737714857
4897,0.114728609541
4903,0.0631781550383
4915,0.11144718112299999
4920,0.162151414228
4925,0.09612322577569998
4932,0.18501327772300002
4938,0.07360188922180001
4953,0.145580782231
4956,0.10376575268999999
4959,0.08756279794839998
4963,0.182945375206
4967,0.113162896648
4968,0.165801118842
4970,0.0871784481298
4972,0.119909211341
4973,0.139505472639
4975,0.11847243469699999
4976,0.147977165937
4984,0.09598877585719999
4986,0.13561149200099998
4992,0.09967905868850001
4997,0.0767823927067
5004,0.0540840660135
5005,0.111565965334
5019,0.140850505067
5023,0.106415460854
5030,0.0840877886362
5031,0.10091475575600001
5051,0.10799948658700001
5052,0.198927154318
5059,0.0795811924051
5064,0.0946650059841
5065,0.12064984462999999
5066,0.09963129711819999
5069,0.108238375111
5073,0.16824380598900002
5074,0.09333928468769999
5077,0.07891700724799999
5085,0.120374008486
5099,0.13449660283099998
5103,0.122086527569
5109,0.123949480658
5111,0.108012798773
5125,0.10739718810999999
5135,0.08694104186460001
5144,0.132193565485
5150,0.114943683515
5153,0.229983102469
5162,0.090031507442
5166,0.0857418525808
5174,0.137617317273
5177,0.132917777352
5179,0.28211430583
5181,0.0956147687356
5187,0.122244031071
5188,0.0951450788469
5190,0.079047594251
5192,0.10051139298499999
5196,0.0599749857381
5203,0.09570592103700001
5204,0.092991177306
5211,0.09470729795739999
5213,0.0723094332135
5214,0.122460628128
5215,0.05481038018230001
5220,0.183356587814
5232,0.0871468995578
5237,0.22974047523899999
5242,0.08574704312619999
5249,0.10055378398600001
5255,0.16214643973600001
5270,0.448201499374
5273,0.060793271901099996
5276,0.08145795906360001
5280,0.101288122839
5284,0.079244930743
5285,0.144591117602
5287,0.08078781589049999
5289,0.12082109683
5290,0.10914880624399999
5292,0.0620173142159
5293,0.11134495964999999
5301,0.0769304349368
5303,0.0989217119575
5309,0.07880335882060001
5314,0.11431240758
5321,0.156515928104
5322,0.10113115428300001
5336,0.10393975297599999
5340,0.0589350079365
5347,0.10405812826500001
5348,0.133114332832
5367,0.09533422896960002
5368,0.11348881870899999
5375,0.0836670638957
5380,0.05374619093619999
5381,0.08143538221339999
5382,0.07471607087280001
5385,0.0675834648451
5389,0.11180727718599999
5390,0.188216025419
5393,0.09320199178739999
5401,0.109757172545
5415,0.169558339329
5419,0.147406930515
5425,0.103254510139
5427,0.059691958260000004
5441,0.149679753582
5451,0.0681038444341
5460,0.08428592951899999
5466,0.150834582957
5469,0.260993994852
5478,0.135154880426
5482,0.125239229298
5490,0.117664977886
5493,0.241868920663
5495,0.195201971935
5497,0.148079061668
5503,0.168590572032
5504,0.10482813130799999
